date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2019-03-17,4068.9,4120.0,3929.83,3969.59,4025.229004,8221625400,8221625400,-99.31,-2.44,3989.61,"March 17, 19",-0.0244
2019-03-16,3990.0,4089.8,3927.28,3981.3,4048.72583,9856166973,9856166973,-8.7,-0.21805,3983.29,"March 16, 19",-0.0021805
2019-03-15,3902.8,4166.8,3899.12,4088.0382664,3960.911133,9394210605,9394210605,185.23827,4.75,4011.98,"March 15, 19",0.0475
2019-03-14,3877.34,4011.0,3843.09,3902.8,3924.369141,10480789570,10480789570,25.46,0.65664,3914.69,"March 14, 19",0.0065664
2019-03-13,3863.88,4004.0,3775.01,3877.31,3906.717285,9469184841,9469184841,13.43,0.34758,3875.27,"March 13, 19",0.0034758
2019-03-12,3884.75,3972.6,3820.0,3863.91,3909.15625,9809887079,9809887079,-20.84,-0.53646,3873.32,"March 12, 19",-0.0053646
2019-03-11,3849.67,3979.5,3791.07,3860.0,3905.227295,10125901903,10125901903,10.33,0.26833,3870.11,"March 11, 19",0.0026833
2019-03-10,3998.6,4009.2,3812.64,3949.1,3951.599854,9713267607,9713267607,-49.5,-1.24,3885.48,"March 10, 19",-0.0124
2019-03-09,3917.0,4017.2,3862.0,3915.61,3963.313721,10796103518,10796103518,-1.39,-0.03548634,3919.94,"March 09, 19",-0.0003548634
2019-03-08,3867.41,4046.2,3834.59,3941.95,3901.131592,10638638944,10638638944,74.54,1.93,3923.87,"March 08, 19",0.0193
2019-03-07,3964.4,4021.0,3760.1,3843.12,3911.484375,9584165519,9584165519,-121.28,-3.06,3895.99,"March 07, 19",-0.0306
2019-03-06,3861.9,3997.4,3826.13,3964.4,3903.942627,9175291529,9175291529,102.5,2.65,3887.49,"March 06, 19",0.0265
2019-03-05,3844.07,3986.5,3805.0,3861.93,3896.375,10174126415,10174126415,17.86,0.46461,3859.54,"March 05, 19",0.0046461
2019-03-04,3698.65,3968.7,3690.0,3844.9,3761.557129,9029175788,9029175788,146.25,3.95,3789.68,"March 04, 19",0.0395
2019-03-03,3807.97,3911.1,3670.0,3700.72,3847.175781,7253558152,7253558152,-107.25,-2.82,3740.35,"March 03, 19",-0.0282
2019-03-02,3819.38,3925.0,3755.4,3786.93,3864.415039,7578786076,7578786076,-32.45,-0.84961,3819.29,"March 02, 19",-0.0084961
2019-03-01,3806.17,3924.0,3754.3,3809.7,3859.58374,7661247975,7661247975,3.53,0.09274415,3823.49,"March 01, 19",0.0009274415
2019-02-28,3793.6,3949.0,3785.8,3806.17,3854.7854,8399767798,8399767798,12.57,0.33135,3838.68,"February 28, 19",0.0033135
2019-02-27,3816.55,3988.0,3754.37,3792.14,3851.047363,8301309684,8301309684,-24.41,-0.63958,3842.5,"February 27, 19",-0.0063958
2019-02-26,3810.04,3934.0,3652.6,3799.91,3854.35791,7931218996,7931218996,-10.13,-0.26588,3803.35,"February 26, 19",-0.0026588
2019-02-25,3818.78,3934.1,3760.09,3810.02,3882.696289,9318796067,9318796067,-8.76,-0.22939,3816.23,"February 25, 19",-0.0022939
2019-02-24,3734.23,3966.5,3731.09,3818.79,3810.42749,10794227451,10794227451,84.56,2.26,3820.27,"February 24, 19",0.0226
2019-02-23,4114.75,4282.4,3625.0,3753.04,4142.526855,8922258316,8922258316,-361.71,-8.79,3949.45,"February 23, 19",-0.0879
2019-02-22,4058.3,4255.0,3905.63,4113.53,4005.526611,7826525254,7826525254,55.23,1.36,4048.46,"February 22, 19",0.0136
2019-02-21,3897.71,4074.0,3882.59,3942.02,3954.118164,7775128102,7775128102,44.31,1.14,3969.01,"February 21, 19",0.0114
2019-02-20,4055.0,4145.0,3863.2,3897.71,3999.820557,8693373948,8693373948,-157.29,-3.88,3956.64,"February 20, 19",-0.0388
2019-02-19,3889.92,4070.0,3861.49,3974.09,3947.094482,9933626655,9933626655,84.17,2.16,3951.71,"February 19, 19",0.0216
2019-02-18,3900.07,4083.5,3838.2,3888.46,3915.714355,9908216640,9908216640,-11.61,-0.29769,3944.81,"February 18, 19",-0.0029769
2019-02-17,3666.5,4021.0,3614.82,3900.38,3673.836182,7039512503,7039512503,233.88,6.38,3824.59,"February 17, 19",0.0638
2019-02-16,3580.43,3790.0,3552.7,3625.08,3629.787598,5934744052,5934744052,44.65,1.25,3640.08,"February 16, 19",0.0125
2019-02-15,3603.22,3726.7,3561.96,3676.44566949,3620.810791,6091952231,6091952231,73.22567,2.03,3629.84,"February 15, 19",0.0203
2019-02-14,3561.49,3719.0,3544.88,3603.19,3616.880859,6271044418,6271044418,41.7,1.17,3606.45,"February 14, 19",0.0117
2019-02-13,3576.69,3682.87483504,3531.01,3561.5,3632.070557,6438903823,6438903823,-15.19,-0.42469,3604.46,"February 13, 19",-0.0042469
2019-02-12,3694.1,3742.39039255,3541.0,3611.86,3653.528564,6480384532,6480384532,-82.24,-2.23,3620.87,"February 12, 19",-0.0223
2019-02-11,3588.99,3728.0,3538.2,3629.23,3648.430664,6277056434,6277056434,40.24,1.12,3616.58,"February 11, 19",0.0112
2019-02-10,3747.7,3750.0,3577.7,3590.36,3690.188232,6282256903,6282256903,-157.34,-4.2,3628.36,"February 10, 19",-0.042
2019-02-09,3718.4,3753.5,3576.16,3648.84,3671.203613,6158833645,6158833645,-69.56,-1.87,3654.8,"February 09, 19",-0.0187
2019-02-08,3656.99,3744.2,3589.52,3625.7,3666.780273,7735623101,7735623101,-31.29,-0.85562,3652.63,"February 08, 19",-0.0085562
2019-02-07,3358.98,3800.0,3337.91,3656.43,3399.47168,5004962683,5004962683,297.45,8.86,3548.31,"February 07, 19",0.0886
2019-02-06,3366.0,3462.3,3348.1,3359.0,3413.767822,5482196038,5482196038,-7.0,-0.20796,3386.25,"February 06, 19",-0.0020796
2019-02-05,3431.81,3520.99742772,3328.7,3408.93,3466.357422,5227549545,5227549545,-22.88,-0.6667,3406.29,"February 05, 19",-0.006667
2019-02-04,3409.81,3517.5,3396.0,3474.24,3459.154053,5332718886,5332718886,64.43,1.89,3448.74,"February 04, 19",0.0189
2019-02-03,3501.73867085,3522.7,3394.85,3409.57,3464.013428,5043937584,5043937584,-92.16867,-2.63,3444.0,"February 03, 19",-0.0263
2019-02-02,3501.61,3566.8,3384.67,3415.69,3521.060791,5071623601,5071623601,-85.92,-2.45,3461.3,"February 02, 19",-0.0245
2019-02-01,3434.83,3581.0,3406.38,3468.43,3487.945313,5422926707,5422926707,33.6,0.97821,3482.6,"February 01, 19",0.0097821
2019-01-31,3413.96,3559.0,3364.53,3437.5,3457.792725,5831198271,5831198271,23.54,0.68952,3446.36,"January 31, 19",0.0068952
2019-01-30,3437.55,3574.80983774,3392.6,3438.15,3486.181641,5955112627,5955112627,0.6,0.01745429,3451.28,"January 30, 19",0.0001745429
2019-01-29,3478.0,3550.0,3371.3,3437.55,3448.116943,5897159493,5897159493,-40.45,-1.16,3452.37,"January 29, 19",-0.0116
2019-01-28,3431.43,3517.5,3322.19,3410.46,3470.450439,6908930483,6908930483,-20.97,-0.61112,3417.18,"January 28, 19",-0.0061112
2019-01-27,3597.1,3597.9,3357.3,3429.95,3583.96582,5570752966,5570752966,-167.15,-4.65,3454.96,"January 27, 19",-0.0465
2019-01-26,3631.1,3645.7,3456.0,3531.02,3602.460449,5098183235,5098183235,-100.08,-2.76,3562.66,"January 26, 19",-0.0276
2019-01-25,3564.37,3750.0,3535.6,3631.2,3599.765869,5265847539,5265847539,66.83,1.87,3604.03,"January 25, 19",0.0187
2019-01-24,3568.97,3663.5,3510.01,3562.17,3600.865479,5262869046,5262869046,-6.8,-0.19053,3563.49,"January 24, 19",-0.0019053
2019-01-23,3553.2,3671.4,3524.0,3652.70510422,3585.123047,5433755649,5433755649,99.5051,2.8,3566.82,"January 23, 19",0.028
2019-01-22,3572.42,3677.0,3518.0,3553.01,3604.577148,5313623556,5313623556,-19.41,-0.54333,3574.15,"January 22, 19",-0.0054333
2019-01-21,3527.88,3682.14145688,3401.36,3576.81,3576.032471,5004347059,5004347059,48.93,1.39,3561.3,"January 21, 19",0.0139
2019-01-20,3586.1,3620.1,3485.58,3531.76,3601.013672,5582489560,5582489560,-54.34,-1.52,3540.97,"January 20, 19",-0.0152
2019-01-19,3762.9,3796.9,3468.7,3586.1,3728.568359,5955691380,5955691380,-176.8,-4.7,3593.83,"January 19, 19",-0.047
2019-01-18,3675.7,3950.0,3596.17,3681.0,3657.839355,5002961727,5002961727,5.3,0.14419,3702.84,"January 18, 19",0.0014419
2019-01-17,3638.01,3723.9,3570.73,3612.2,3678.563965,5464420383,5464420383,-25.81,-0.70945,3611.93,"January 17, 19",-0.0070945
2019-01-16,3675.4,3725.0,3534.25,3722.5,3655.006836,5394457145,5394457145,47.1,1.28,3610.24,"January 16, 19",0.0128
2019-01-15,3653.3,3759.89484429,3555.3,3609.7,3630.675293,5537192302,5537192302,-43.6,-1.19,3615.78,"January 15, 19",-0.0119
2019-01-14,3664.18,3780.87473393,3534.68,3576.93,3706.052246,5651384490,5651384490,-87.25,-2.38,3636.75,"January 14, 19",-0.0238
2019-01-13,3590.9,3799.4,3490.92,3664.19,3552.953125,4681302466,4681302466,73.29,2.04,3612.3,"January 13, 19",0.0204
2019-01-12,3702.0,3729.0,3375.0,3496.89,3661.301025,4778170883,4778170883,-205.11,-5.54,3566.83,"January 12, 19",-0.0554
2019-01-11,3714.6,3734.0,3557.09,3617.13,3687.365479,5538712865,5538712865,-97.47,-2.62,3631.99,"January 11, 19",-0.0262
2019-01-10,3712.8,3777.8,3546.18,3635.1,3678.924561,6874143796,6874143796,-77.7,-2.09,3645.29,"January 10, 19",-0.0209
2019-01-09,4083.3,4143.3,3503.44,3610.44,4035.296387,5115905225,5115905225,-472.86,-11.58,3783.61,"January 09, 19",-0.1158
2019-01-08,4100.0,4168.9,3940.47,4004.12,4030.8479,5306593305,5306593305,-95.88,-2.34,4016.87,"January 08, 19",-0.0234
2019-01-07,4005.97,4215.8,3933.24,3993.86,4025.248291,5228625637,5228625637,-12.11,-0.3023,4039.14,"January 07, 19",-0.003023
2019-01-06,4169.2,4197.0,3952.38,4005.3,4076.632568,5597027440,5597027440,-163.9,-3.93,4026.05,"January 06, 19",-0.0393
2019-01-05,3911.8,4218.0,3753.0,4040.99,3845.19458,5137609824,5137609824,129.19,3.3,3994.75,"January 05, 19",0.033
2019-01-04,3954.9,4014.9,3772.1,3798.62,3857.717529,4847965467,4847965467,-156.28,-3.95,3880.8,"January 04, 19",-0.0395
2019-01-03,3923.2,3986.0,3712.31,3820.82,3836.741211,4530215219,4530215219,-102.38,-2.61,3795.89,"January 03, 19",-0.0261
2019-01-02,3867.79,4056.64433109,3721.9,3786.67,3943.409424,5244856836,5244856836,-81.12,-2.1,3862.05,"January 02, 19",-0.021
2019-01-01,3963.1,4083.470676,3767.04,3886.2,3843.52002,4324200990,4324200990,-76.9,-1.94,3864.0,"January 01, 19",-0.0194
2018-12-31,3834.7,4499.3,3629.66,3826.1,3742.700439,4661840806,4661840806,-8.6,-0.22427,3764.02,"December 31, 18",-0.0022427
2018-12-30,3979.6,3986.9,3621.6,3690.97,3865.952637,4770578575,4770578575,-288.63,-7.25,3775.72,"December 30, 18",-0.0725
2018-12-29,3728.96,4003.8,3681.0,3835.79,3820.408691,4991655917,4991655917,106.83,2.86,3826.69,"December 29, 18",0.0286
2018-12-28,4034.0,4099.7,3645.0,3725.0,3923.918701,5631554348,5631554348,-309.0,-7.66,3899.89,"December 28, 18",-0.0766
2018-12-27,3715.5,4095.0,3575.0,3888.06,3654.833496,5130222366,5130222366,172.56,4.64,3782.98,"December 27, 18",0.0464
2018-12-26,3930.0,3968.8,3565.9,3589.89,3857.297607,5326547918,5326547918,-340.11,-8.65,3732.69,"December 26, 18",-0.0865
2018-12-25,3810.22,3990.0,3678.8,3809.88,3815.490723,6158207293,6158207293,-0.34,-0.00892337,3814.25,"December 25, 18",-8.92337e-05
2018-12-24,4140.7,4155.0,3671.5,3807.82,4078.599121,7240968501,7240968501,-332.88,-8.04,3838.8,"December 24, 18",-0.0804
2018-12-23,3944.92,4384.0,3941.6,4140.7,3998.980225,6151275490,6151275490,195.78,4.96,4172.36,"December 23, 18",0.0496
2018-12-22,4023.89,4216.0,3900.0,3944.93,4014.182617,5605823233,5605823233,-78.96,-1.96,4035.18,"December 22, 18",-0.0196
2018-12-21,3974.2,4166.0,3780.09,4021.88,3896.543701,7206015706,7206015706,47.68,1.2,3928.4,"December 21, 18",0.012
2018-12-20,4214.5,4300.0,3769.2,3841.08,4134.441406,8927129279,8927129279,-373.42,-8.86,4026.37,"December 20, 18",-0.0886
2018-12-19,3810.0,4299.0,3651.0,4075.34,3745.950684,6810689119,6810689119,265.34,6.96,4025.35,"December 19, 18",0.0696
2018-12-18,3780.8,4043.0,3637.17,3810.0,3696.059082,5911325473,5911325473,29.2,0.77232,3818.69,"December 18, 18",0.0077232
2018-12-17,3623.9,3799.9,3422.77,3667.77,3545.864746,5409247918,5409247918,43.87,1.21,3599.09,"December 17, 18",0.0121
2018-12-16,3300.1,3744.8,3181.26,3496.73,3252.839111,3744248994,3744248994,196.63,5.96,3448.98,"December 16, 18",0.0596
2018-12-15,3283.4,3384.93,3159.0,3300.7,3236.761719,3551763561,3551763561,17.3,0.52689,3310.42,"December 15, 18",0.0052689
2018-12-14,3281.7,3351.61,3120.0,3183.0,3242.484863,4372763663,4372763663,-98.7,-3.01,3246.99,"December 14, 18",-0.0301
2018-12-13,3354.3,3413.13,3134.0,3194.9,3313.677246,4343372456,4343372456,-159.4,-4.75,3289.56,"December 13, 18",-0.0475
2018-12-12,3535.7,3585.47,3217.7,3260.0,3486.950195,4139364829,4139364829,-275.7,-7.8,3413.89,"December 12, 18",-0.078
2018-12-11,3435.2,3635.8,3323.6,3430.24,3424.588135,4696765188,4696765188,-4.96,-0.14439,3503.2,"December 11, 18",-0.0014439
2018-12-10,3523.2,3596.09,3292.65,3349.36,3502.656006,5020968740,5020968740,-173.84,-4.93,3454.99,"December 10, 18",-0.0493
2018-12-09,3642.1,3732.82,3348.7,3524.8,3614.234375,4947372847,4947372847,-117.3,-3.22,3542.41,"December 09, 18",-0.0322
2018-12-08,3505.9,3789.0,3359.9,3531.18,3476.114746,5305024497,5305024497,25.28,0.72107,3585.66,"December 08, 18",0.0072107
2018-12-07,3460.0,3800.1,3241.0,3398.8,3419.937256,6835615448,6835615448,-61.2,-1.77,3460.14,"December 07, 18",-0.0177
2018-12-06,3531.0,3639.94,3208.0,3460.0,3521.101807,5878333109,5878333109,-71.0,-2.01,3416.74,"December 06, 18",-0.0201
2018-12-05,3771.0,3922.7,3400.0,3433.26,3753.994873,5302481574,5302481574,-337.74,-8.96,3709.03,"December 05, 18",-0.0896
2018-12-04,3982.2,4090.52,3653.0,3694.3,3956.893799,5028069239,5028069239,-287.9,-7.23,3890.18,"December 04, 18",-0.0723
2018-12-03,3833.47,4206.99,3728.7,3901.84,3894.130859,5089570994,5089570994,68.37,1.78,3964.89,"December 03, 18",0.0178
2018-12-02,4172.9457484,4254.21,3732.6,3833.47,4139.87793,5262697895,5262697895,-339.47575,-8.14,3977.66,"December 02, 18",-0.0814
2018-12-01,4241.4,4371.19,4025.1,4103.19,4214.671875,5375314093,5375314093,-138.21,-3.26,4192.07,"December 01, 18",-0.0326
2018-11-30,3976.01,4342.13,3904.34,4138.39999,4017.268555,6048016717,6048016717,162.38999,4.08,4135.69,"November 30, 18",0.0408
2018-11-29,4323.3,4368.8,3856.9,3976.0,4278.84668,6503347767,6503347767,-347.3,-8.03,4100.13,"November 29, 18",-0.0803
2018-11-28,4305.0,4488.0,4066.0,4247.27,4257.419922,7280280000,7280280000,-57.73,-1.34,4276.65,"November 28, 18",-0.0134
2018-11-27,3883.4,4447.6,3770.8,4219.8,3820.719971,5998720000,5998720000,336.4,8.66,4153.3,"November 27, 18",0.0866
2018-11-26,3863.9,3964.75,3548.76,3775.0,3779.129883,6476900000,6476900000,-88.9,-2.3,3782.67,"November 26, 18",-0.023
2018-11-25,4086.5,4207.1,3508.0,3727.1,4009.969971,6825640000,6825640000,-359.4,-8.79,3869.28,"November 25, 18",-0.0879
2018-11-24,3928.5,4233.2,3456.0,3932.9,3880.76001,4679500000,4679500000,4.4,0.112,3850.57,"November 24, 18",0.00112
2018-11-23,4422.8,4541.96,3638.48,3774.99,4347.109863,4871490000,4871490000,-647.81,-14.65,4147.18,"November 23, 18",-0.1465
2018-11-22,4268.4,4497.75,4061.02,4283.8,4365.939941,4569370000,4569370000,15.4,0.36079,4313.79,"November 22, 18",0.0036079
2018-11-21,4664.7,4738.8,4070.0,4402.33,4602.169922,6120120000,6120120000,-262.37,-5.62,4506.81,"November 21, 18",-0.0562
2018-11-20,4570.9,4799.74,4239.01,4545.11,4451.870117,8428290000,8428290000,-25.79,-0.56422,4532.58,"November 20, 18",-0.0056422
2018-11-19,4920.7,5057.19,4028.8,4350.0,4871.490234,7039560000,7039560000,-570.7,-11.6,4579.02,"November 19, 18",-0.116
2018-11-18,5674.37,5674.84,4670.05,4741.2,5623.540039,4159680000,4159680000,-933.17,-16.45,5167.86,"November 18, 18",-0.1645
2018-11-17,5633.14,5747.99,5499.4,5674.31,5554.330078,4303150000,4303150000,41.17,0.73085,5631.35,"November 17, 18",0.0073085
2018-11-16,5655.7,5679.05,5450.83,5634.36,5575.549805,5279320000,5279320000,-21.34,-0.37732,5574.15,"November 16, 18",-0.0037732
2018-11-15,5749.6,5777.5,5410.0,5655.7,5648.029785,7032140000,7032140000,-93.9,-1.63,5608.59,"November 15, 18",-0.0163
2018-11-14,5922.3,5953.8,5188.0,5579.52,5738.350098,7398940000,7398940000,-342.78,-5.79,5585.61,"November 14, 18",-0.0579
2018-11-13,6459.0694273,6485.8,5280.93,5600.9,6359.490234,4503800000,4503800000,-858.16943,-13.29,5899.7,"November 13, 18",-0.1329
2018-11-12,6327.87,6501.1,6244.35,6259.34,6371.27002,4295770000,4295770000,-68.53,-1.08,6398.23,"November 12, 18",-0.0108
2018-11-11,6448.0,6493.73,6290.8,6327.87,6411.27002,3939060000,3939060000,-120.13,-1.86,6416.5,"November 11, 18",-0.0186
2018-11-10,6431.1,6474.54,6269.46,6447.9,6409.220215,3705320000,3705320000,16.8,0.26123,6398.86,"November 10, 18",0.0026123
2018-11-09,6417.5,6469.3,6323.0,6347.42,6385.620117,4346820000,4346820000,-70.08,-1.09,6420.94,"November 09, 18",-0.0109
2018-11-08,6479.5,6508.04,6305.0,6334.89,6453.720215,4665260000,4665260000,-144.61,-2.23,6417.68,"November 08, 18",-0.0223
2018-11-07,6573.0,6591.05,6380.6,6406.24,6530.140137,4941260000,4941260000,-166.76,-2.54,6499.47,"November 07, 18",-0.0254
2018-11-06,6520.1,6615.0,6442.47,6572.9,6461.009766,4700040000,4700040000,52.8,0.8098,6548.29,"November 06, 18",0.008098
2018-11-05,6464.49,6527.7,6378.24,6448.5,6419.660156,4174800000,4174800000,-15.99,-0.24735,6453.47,"November 05, 18",-0.0024735
2018-11-04,6491.9,6500.6,6369.89,6404.0,6376.129883,4390020000,4390020000,-87.9,-1.35,6439.8,"November 04, 18",-0.0135
2018-11-03,6391.43,6529.4,6310.57,6480.99,6361.259766,3658640000,3658640000,89.56,1.4,6422.01,"November 03, 18",0.014
2018-11-02,6427.0,6435.76,6300.6,6331.96,6388.439941,4234870000,4234870000,-95.04,-1.48,6364.53,"November 02, 18",-0.0148
2018-11-01,6405.93,6456.1,6318.2,6427.0,6377.779785,3789400000,3789400000,21.07,0.32891,6401.17,"November 01, 18",0.0032891
2018-10-31,6371.25,6443.9,6288.01,6344.0,6317.609863,4191240000,4191240000,-27.25,-0.4277,6356.91,"October 31, 18",-0.004277
2018-10-30,6331.56,6421.35,6199.25,6304.18,6334.27002,3781100000,3781100000,-27.38,-0.43244,6308.33,"October 30, 18",-0.0043244
2018-10-29,6343.91,6386.7,6240.0,6267.63,6332.629883,4199910000,4199910000,-76.28,-1.2,6317.29,"October 29, 18",-0.012
2018-10-28,6403.63,6512.0,6201.0,6266.52,6486.390137,3445190000,3445190000,-137.11,-2.14,6374.06,"October 28, 18",-0.0214
2018-10-27,6503.24,6515.83,6380.01,6403.62,6480.379883,3393250000,3393250000,-99.62,-1.53,6471.84,"October 27, 18",-0.0153
2018-10-26,6406.1,6563.46,6381.25,6503.25,6474.75,3306050000,3306050000,97.15,1.52,6494.76,"October 26, 18",0.0152
2018-10-25,6393.38,6600.0,6377.81,6404.87,6476.290039,3230550000,3230550000,11.49,0.17972,6491.64,"October 25, 18",0.0017972
2018-10-24,6415.97,6573.72,6356.0,6395.58,6495.839844,3424670000,3424670000,-20.39,-0.3178,6491.82,"October 24, 18",-0.003178
2018-10-23,6395.13,6626.3,6392.7,6415.98,6475.740234,3716150000,3716150000,20.85,0.32603,6533.29,"October 23, 18",0.0032603
2018-10-22,6580.91,6591.6,6354.26,6395.14,6487.160156,3672860000,3672860000,-185.77,-2.82,6510.08,"October 22, 18",-0.0282
2018-10-21,6411.1,6632.95,6367.8,6407.65,6482.350098,3253610000,3253610000,-3.45,-0.05381292,6529.38,"October 21, 18",-0.0005381292
2018-10-20,6413.95,6660.8,6399.2,6415.88,6489.189941,3379130000,3379130000,1.93,0.03009066,6574.23,"October 20, 18",0.0003009066
2018-10-19,6382.99,6611.68,6360.1,6414.0,6465.410156,3578870000,3578870000,31.01,0.48582,6528.41,"October 19, 18",0.0048582
2018-10-18,6395.2,6646.72,6352.5,6382.99,6476.709961,3924080000,3924080000,-12.21,-0.19092,6531.05,"October 18, 18",-0.0019092
2018-10-17,6443.69,6790.94,6344.6,6394.96,6544.430176,4088420000,4088420000,-48.73,-0.75624,6596.44,"October 17, 18",-0.0075624
2018-10-16,6457.1,6797.05,6407.69,6443.7,6596.109863,4074800000,4074800000,-13.4,-0.20752,6634.25,"October 16, 18",-0.0020752
2018-10-15,6742.0,6897.6,6375.0,6761.89,6596.540039,7370770000,7370770000,19.89,0.29502,6641.65,"October 15, 18",0.0029502
2018-10-14,6336.4,7788.0,6149.28,6440.42,6290.930176,3085320000,3085320000,104.02,1.64,6762.64,"October 14, 18",0.0164
2018-10-13,6326.4,6403.04,6143.08,6183.0,6285.990234,3064030000,3064030000,-143.4,-2.27,6335.5,"October 13, 18",-0.0227
2018-10-12,6182.03,6339.88,6168.83,6196.0,6274.580078,3783500000,3783500000,13.97,0.22598,6280.33,"October 12, 18",0.0022598
2018-10-11,6251.9,6353.4,6109.79,6188.01,6256.240234,5181640000,5181640000,-63.89,-1.02,6271.36,"October 11, 18",-0.0102
2018-10-10,6517.55,6631.92,6033.34,6251.8,6585.529785,3787650000,3787650000,-265.75,-4.08,6281.32,"October 10, 18",-0.0408
2018-10-09,6589.48,6663.1,6387.91,6524.56,6642.640137,3580810000,3580810000,-64.92,-0.98521,6560.35,"October 09, 18",-0.0098521
2018-10-08,6673.3,6682.0,6552.5,6589.48,6652.22998,3979460000,3979460000,-83.82,-1.26,6628.81,"October 08, 18",-0.0126
2018-10-07,6609.4,6730.0,6541.06,6608.07,6602.950195,3306630000,3306630000,-1.33,-0.02012286,6639.84,"October 07, 18",-0.0002012286
2018-10-06,6552.42,6640.4,6488.3,6570.0,6588.310059,3259740000,3259740000,17.58,0.2683,6572.5,"October 06, 18",0.002683
2018-10-05,6627.73,6648.2,6526.28,6596.43,6622.47998,3671500000,3671500000,-31.3,-0.47226,6588.08,"October 05, 18",-0.0047226
2018-10-04,6547.45,6741.4366438,6494.1,6582.12,6576.689941,3838410000,3838410000,34.67,0.52952,6590.42,"October 04, 18",0.0052952
2018-10-03,6507.52,6648.8,6450.58,6547.45,6502.589844,3887310000,3887310000,39.93,0.6136,6576.34,"October 03, 18",0.006136
2018-10-02,6498.47,6555.1,6396.34,6466.03,6556.100098,3979260000,3979260000,-32.44,-0.49919,6476.07,"October 02, 18",-0.0049919
2018-10-01,6572.83,6644.7,6436.2,6531.8,6589.620117,4000970000,4000970000,-41.03,-0.62424,6556.43,"October 01, 18",-0.0062424
2018-09-30,6626.36,6660.0,6474.9,6572.83,6625.560059,4002280000,4002280000,-53.53,-0.80783,6583.73,"September 30, 18",-0.0080783
2018-09-29,6595.63,6662.8,6510.0,6605.0,6601.959961,4363690000,4363690000,9.37,0.14206,6599.28,"September 29, 18",0.0014206
2018-09-28,6620.01,6640.14,6450.1,6581.99,6644.129883,5014430000,5014430000,-38.02,-0.57432,6550.0,"September 28, 18",-0.0057432
2018-09-27,6680.01,6826.41966538,6525.67,6620.01,6676.75,4606810000,4606810000,-60.0,-0.8982,6680.33,"September 27, 18",-0.008982
2018-09-26,6462.3,6745.0,6430.0,6683.8,6495.0,4437300000,4437300000,221.5,3.43,6567.94,"September 26, 18",0.0343
2018-09-25,6439.61,6558.0,6372.0,6455.66,6446.470215,4726180000,4726180000,16.05,0.24924,6480.45,"September 25, 18",0.0024924
2018-09-24,6590.44,6590.45,6318.5,6436.89,6595.410156,4177310000,4177310000,-153.55,-2.33,6421.54,"September 24, 18",-0.0233
2018-09-23,6710.03023581,6730.0,6545.0,6585.1,6710.629883,4197500000,4197500000,-124.93024,-1.86,6632.14,"September 23, 18",-0.0186
2018-09-22,6705.3,6785.9,6659.0,6696.99,6721.97998,4509660000,4509660000,-8.31,-0.12393,6716.85,"September 22, 18",-0.0012393
2018-09-21,6750.0,6840.9,6502.2,6707.33,6734.950195,6531940000,6531940000,-42.67,-0.63215,6710.97,"September 21, 18",-0.0063215
2018-09-20,6498.69,6819.5,6473.8,6750.0,6519.669922,4348110000,4348110000,251.31,3.87,6666.98,"September 20, 18",0.0387
2018-09-19,6386.95,6584.0,6333.63,6498.39,6398.540039,4431340000,4431340000,111.44,1.74,6433.62,"September 19, 18",0.0174
2018-09-18,6336.43,6574.0,6100.0,6386.94,6371.299805,4180090000,4180090000,50.51,0.79714,6331.11,"September 18, 18",0.0079714
2018-09-17,6253.17,6390.0,6225.0,6332.34,6281.200195,3910780000,3910780000,79.17,1.27,6309.34,"September 17, 18",0.0127
2018-09-16,6497.48,6545.24,6200.0,6253.61,6517.180176,3273730000,3273730000,-243.87,-3.75,6352.12,"September 16, 18",-0.0375
2018-09-15,6512.8,6524.84,6323.68,6498.0,6543.200195,3216300000,3216300000,-14.8,-0.22724,6468.14,"September 15, 18",-0.0022724
2018-09-14,6478.25,6572.2,6465.2,6520.0,6512.709961,4076220000,4076220000,41.75,0.64446,6521.54,"September 14, 18",0.0064446
2018-09-13,6485.99,6599.8,6355.2,6478.04,6517.310059,4210910000,4210910000,-7.95,-0.12257,6497.56,"September 13, 18",-0.0012257
2018-09-12,6334.57,6595.9,6323.64,6485.99,6351.799805,4064230000,4064230000,151.42,2.39,6454.45,"September 12, 18",0.0239
2018-09-11,6292.2,6366.4,6191.1,6336.05,6321.200195,3849910000,3849910000,43.85,0.69689,6273.92,"September 11, 18",0.0069689
2018-09-10,6314.78,6410.9,6162.06,6290.9,6329.700195,3714100000,3714100000,-23.88,-0.37816,6285.19,"September 10, 18",-0.0037816
2018-09-09,6246.17,6375.13,6219.0,6300.0,6300.859863,3671890000,3671890000,53.83,0.86181,6291.88,"September 09, 18",0.0086181
2018-09-08,6188.0,6459.4,6094.38,6235.01,6225.97998,3835060000,3835060000,47.01,0.7597,6301.06,"September 08, 18",0.007597
2018-09-07,6403.77,6475.5,6073.9,6188.0,6467.069824,4264680000,4264680000,-215.77,-3.37,6303.16,"September 07, 18",-0.0337
2018-09-06,6487.2,6549.5,6318.8,6395.01,6529.169922,5523470000,5523470000,-92.19,-1.42,6435.68,"September 06, 18",-0.0142
2018-09-05,6704.0,6731.3,6250.0,6516.1,6792.830078,5800460000,5800460000,-187.9,-2.8,6434.54,"September 05, 18",-0.028
